id,age,sex,job_id,marital,education_id,default,housing,loan,city
13283,44,male,3,married,2,no,yes,no,Chicago
13284,29,male,2,divorced,2,no,yes,no,Phoenix
13285,25,male,1,single,2,no,no,no,Phoenix
13286,54,male,7,married,7,no,no,no,Phoenix
13287,26,male,3,single,2,no,yes,yes,New York
13288,52,female,2,married,2,no,no,no,Los Angeles
13289,29,male,5,married,5,no,yes,no,Los Angeles
13290,50,male,3,single,2,no,yes,no,Los Angeles
13291,32,male,3,single,7,no,no,no,Houston
13292,32,male,3,divorced,2,no,no,no,Houston
13293,29,female,2,divorced,2,no,yes,no,Houston
13294,44,male,3,married,2,no,no,no,Los Angeles
13295,24,male,2,single,2,no,yes,no,Phoenix
13296,28,male,11,married,7,no,no,no,Phoenix
13297,28,female,11,married,7,no,no,no,Phoenix
13298,39,female,5,married,5,no,yes,no,New York
13299,39,male,2,married,4,no,no,no,Chicago
13300,32,male,5,single,7,no,yes,no,Chicago
13301,40,female,3,married,2,no,no,yes,Los Angeles
13302,27,female,4,married,1,no,yes,no,Chicago
13303,36,female,5,married,5,no,yes,no,Chicago
13304,31,male,3,single,2,no,no,no,Houston
13305,51,female,7,married,7,unknown,yes,no,Houston
13306,29,female,3,married,7,no,yes,no,Los Angeles
13307,33,male,3,single,7,no,yes,no,Houston
13308,28,female,5,single,7,no,no,no,Phoenix
13309,41,male,9,married,1,unknown,no,no,Chicago
13310,29,female,3,married,7,no,yes,no,Chicago
13311,35,male,7,married,7,no,no,no,Chicago
13312,26,female,2,married,2,no,unknown,unknown,Phoenix
13313,51,male,1,married,1,no,no,no,Los Angeles
13314,30,female,4,married,4,no,no,no,Los Angeles
13315,25,female,4,married,4,no,no,no,Los Angeles
13316,30,female,4,married,4,no,yes,no,New York
13317,28,male,2,married,2,no,yes,no,Los Angeles
13318,37,male,4,married,3,unknown,no,no,Chicago
13319,55,female,7,divorced,3,unknown,yes,yes,Chicago
13320,37,female,4,married,3,unknown,yes,no,Houston
13321,37,male,4,married,3,unknown,no,yes,New York
13322,28,male,4,married,1,unknown,no,yes,New York
13323,39,male,5,married,5,no,yes,no,Houston
13324,44,male,1,married,1,unknown,yes,no,New York
13325,45,male,9,married,4,no,yes,no,Los Angeles
13326,28,male,2,single,7,no,yes,no,Phoenix
13327,34,male,5,married,5,no,yes,no,Los Angeles
13328,45,male,9,married,4,no,yes,yes,New York
13329,30,male,3,married,7,no,yes,no,Los Angeles
13330,39,male,5,married,5,no,yes,no,New York
13331,56,female,4,married,5,no,yes,no,Chicago
13332,26,male,4,single,4,no,yes,yes,New York
13333,37,male,11,divorced,7,no,yes,no,Phoenix
13334,34,female,4,single,2,no,no,no,Chicago
13335,37,male,11,divorced,7,no,no,yes,Houston
13336,29,female,7,single,2,no,yes,no,Chicago
13337,27,male,3,married,7,no,no,no,Houston
13338,26,male,7,single,7,unknown,yes,no,Chicago
13339,30,male,4,married,4,no,yes,no,Los Angeles
13340,32,male,3,single,2,no,yes,no,Phoenix
13341,45,female,5,married,5,no,yes,no,Phoenix
13342,39,female,3,divorced,2,unknown,yes,no,Los Angeles
13343,29,female,3,single,2,no,yes,no,Chicago
13344,30,male,4,married,4,no,no,yes,Phoenix
13345,39,female,1,married,1,no,no,no,Houston
13346,39,female,1,married,1,no,no,no,Chicago
13347,33,female,2,married,2,unknown,yes,yes,New York
13348,45,male,4,divorced,5,unknown,no,no,Chicago
13349,45,male,4,divorced,5,unknown,yes,no,Los Angeles
13350,34,male,9,single,7,no,yes,no,Los Angeles
13351,26,female,2,single,7,no,yes,no,New York
13352,35,male,5,single,2,no,yes,no,Los Angeles
13353,39,female,2,married,3,unknown,yes,no,Houston
13354,52,male,1,married,1,no,no,no,Phoenix
13355,25,male,2,single,2,no,no,no,Los Angeles
13356,36,male,3,divorced,2,no,yes,no,Phoenix
13357,39,male,3,married,4,unknown,no,no,New York
13358,36,female,3,married,7,no,yes,no,New York
13359,39,female,3,married,4,unknown,no,no,Chicago
13360,39,male,11,divorced,1,no,yes,yes,Chicago
13361,49,female,2,married,2,no,no,no,Los Angeles
13362,41,male,3,divorced,2,no,no,no,New York
13363,24,female,5,single,5,no,yes,no,New York
13364,29,female,5,married,5,no,no,no,Chicago
13365,60,male,10,married,1,unknown,yes,no,New York
13366,42,male,4,married,3,no,yes,no,Phoenix
13367,42,male,8,married,2,no,no,no,Los Angeles
13368,40,male,2,married,2,no,no,no,Houston
13369,34,female,4,married,1,no,yes,no,New York
13370,38,female,4,single,7,no,no,no,Chicago
13371,29,female,11,married,5,no,no,no,Phoenix
13372,38,female,4,single,7,no,yes,no,Phoenix
13373,34,female,4,married,1,no,no,no,New York
13374,28,male,5,single,7,no,yes,no,Chicago
13375,33,male,3,single,7,no,yes,no,Phoenix
13376,36,female,4,married,2,no,yes,no,Chicago
13377,32,female,9,single,7,no,no,no,New York
13378,34,male,7,married,7,unknown,no,no,Chicago
13379,29,female,2,single,2,no,yes,no,New York
13380,38,female,2,married,2,unknown,no,no,Los Angeles
13381,57,female,4,married,4,no,no,no,Phoenix
13382,27,female,4,single,4,no,yes,no,New York
13383,57,female,4,married,4,no,yes,no,Los Angeles
13384,57,female,4,married,4,no,yes,no,Chicago
13385,57,female,1,married,7,no,yes,no,Chicago
13386,21,male,4,single,4,no,no,no,Phoenix
13387,21,male,4,single,4,no,unknown,unknown,Los Angeles
13388,21,male,4,single,4,no,unknown,unknown,Los Angeles
13389,57,male,1,married,7,no,no,no,Houston
13390,30,male,3,married,7,no,no,no,Los Angeles
13391,34,male,4,married,1,no,yes,no,Los Angeles
13392,27,male,5,single,7,no,yes,no,Houston
13393,40,female,4,married,3,no,yes,no,Los Angeles
13394,34,female,4,single,4,no,no,no,Los Angeles
13395,27,female,4,single,1,no,yes,no,Houston
13396,30,male,5,single,7,no,no,no,Houston
13397,53,female,3,divorced,7,no,yes,no,Houston
13398,33,female,4,married,3,no,no,no,Los Angeles
13399,60,female,4,married,1,unknown,no,no,Phoenix
13400,33,male,4,married,3,no,no,no,Los Angeles
13401,60,male,4,married,1,unknown,no,yes,Chicago
13402,40,female,4,married,1,unknown,yes,no,New York
13403,39,male,5,single,2,no,yes,no,Chicago
13404,34,female,3,married,2,no,yes,no,Houston
13405,34,male,3,married,2,no,no,no,New York
13406,34,female,3,married,2,no,no,yes,Houston
13407,34,male,3,married,2,no,yes,yes,Los Angeles
13408,20,female,3,single,2,no,no,no,Chicago
13409,57,female,4,married,1,unknown,yes,no,Los Angeles
13410,34,female,3,married,2,no,no,no,Phoenix
13411,41,female,8,single,2,no,no,no,Phoenix
13412,24,female,7,married,7,no,unknown,unknown,Phoenix
13413,41,female,8,single,2,no,yes,no,Phoenix
13414,27,male,8,married,3,unknown,no,yes,Los Angeles
13415,28,male,3,single,7,unknown,yes,yes,Phoenix
13416,25,male,5,married,7,no,unknown,unknown,Chicago
13417,34,female,3,married,7,no,no,no,Los Angeles
13418,27,female,4,single,1,no,yes,no,Los Angeles
13419,29,female,5,married,5,no,no,no,Houston
13420,32,female,3,married,7,no,no,no,Houston
13421,46,male,5,married,7,no,unknown,unknown,Phoenix
13422,39,male,5,married,5,no,yes,no,New York
13423,46,female,5,married,7,no,no,no,Chicago
13424,52,male,6,married,4,no,no,no,Phoenix
13425,27,male,5,divorced,5,no,yes,no,Chicago
13426,28,female,4,single,4,no,no,no,New York
13427,27,female,5,single,7,no,yes,no,Chicago
13428,33,male,3,married,2,no,no,no,New York
13429,40,female,4,divorced,4,no,no,no,Chicago
13430,27,female,5,single,2,no,no,no,New York
13431,57,male,11,married,7,no,no,no,Houston
13432,58,female,6,married,1,no,no,no,Phoenix
13433,36,male,2,single,2,no,no,no,Los Angeles
13434,32,female,3,single,7,no,no,no,Los Angeles
13435,33,female,5,married,7,no,no,no,Chicago
13436,51,female,4,divorced,1,no,yes,no,New York
13437,57,male,4,married,1,unknown,yes,yes,Houston
13438,48,male,5,single,5,no,yes,yes,Houston
13439,28,female,4,single,5,no,no,no,Phoenix
13440,55,female,7,divorced,3,unknown,no,no,Houston
13441,54,male,7,married,7,no,yes,no,Los Angeles
13442,31,female,3,married,7,no,yes,no,Phoenix
13443,47,male,3,married,7,no,no,no,New York
13444,35,male,5,single,7,no,no,no,New York
13445,44,male,8,married,4,unknown,yes,no,Phoenix
13446,56,male,4,married,1,unknown,no,no,Houston
13447,56,female,4,married,1,unknown,yes,no,Los Angeles
13448,32,male,5,single,7,no,yes,yes,Houston
13449,45,male,5,married,5,no,no,no,Houston
13450,28,female,5,single,7,no,yes,no,Los Angeles
13451,31,female,3,single,2,unknown,no,no,New York
13452,27,female,3,married,7,no,no,no,Houston
13453,25,male,4,single,4,unknown,yes,no,Chicago
13454,31,male,3,single,2,unknown,unknown,unknown,New York
13455,38,female,5,married,5,no,no,no,New York
13456,42,female,3,married,7,no,no,no,Los Angeles
13457,36,male,5,divorced,4,no,no,no,Chicago
13458,39,female,4,married,3,unknown,yes,no,New York
13459,41,female,3,married,4,no,yes,no,Houston
13460,36,male,5,divorced,4,no,no,no,Los Angeles
13461,27,female,3,single,7,no,no,no,New York
13462,45,female,5,married,5,unknown,no,no,Chicago
13463,51,male,4,married,1,unknown,no,no,Los Angeles
13464,36,female,5,divorced,4,no,yes,no,New York
13465,25,male,2,single,7,no,yes,no,Phoenix
13466,53,male,2,divorced,1,unknown,yes,no,Houston
13467,53,male,2,divorced,1,unknown,yes,no,Houston
13468,52,female,4,divorced,4,no,no,no,Phoenix
13469,51,female,4,married,1,unknown,yes,no,Chicago
13470,54,male,1,married,1,no,no,no,New York
13471,26,male,2,married,2,no,yes,yes,Phoenix
13472,30,male,2,single,2,no,no,no,Chicago
13473,27,male,6,single,4,no,no,no,Phoenix
13474,32,female,4,married,1,unknown,yes,no,Chicago
13475,32,male,3,divorced,7,no,no,no,Phoenix
13476,32,female,3,divorced,7,no,yes,no,Phoenix
13477,33,female,4,married,1,no,no,no,New York
13478,31,male,4,married,1,no,no,no,New York
13479,32,female,3,divorced,7,no,yes,no,New York
13480,44,female,4,married,3,unknown,no,no,Houston
13481,48,male,4,married,4,unknown,yes,no,Los Angeles
13482,40,male,4,married,1,unknown,yes,no,New York
13483,57,female,6,married,1,no,yes,no,Los Angeles
13484,31,female,4,divorced,4,no,yes,no,Los Angeles
13485,40,female,4,married,1,unknown,no,yes,New York
13486,40,female,4,married,1,unknown,yes,no,Phoenix
13487,40,female,4,married,1,unknown,yes,no,Phoenix
13488,40,male,4,married,1,unknown,yes,yes,New York
13489,40,female,4,married,1,unknown,yes,no,Los Angeles
13490,27,male,3,married,2,no,no,no,Los Angeles
13491,27,male,3,married,2,no,yes,no,Chicago
13492,31,male,5,single,7,no,no,no,Chicago
13493,30,male,2,married,2,no,no,no,Phoenix
13494,26,male,3,single,2,no,no,no,Phoenix
13495,51,male,8,married,5,unknown,yes,yes,Chicago
13496,55,female,1,married,1,no,no,no,Phoenix
13497,57,male,5,divorced,5,no,yes,yes,New York
13498,50,male,7,married,7,no,no,no,Phoenix
13499,39,female,4,married,4,no,yes,no,Los Angeles
13500,39,male,4,married,4,no,yes,no,Houston
13501,27,male,5,single,5,no,yes,no,Chicago
13502,57,male,6,divorced,2,no,yes,no,Houston
13503,34,male,5,single,7,no,yes,no,Chicago
13504,34,female,5,single,7,no,yes,no,Chicago
13505,34,male,5,single,7,no,yes,no,New York
13506,48,male,5,divorced,5,no,yes,no,Chicago
13507,28,female,3,single,7,no,no,yes,Chicago
13508,34,male,4,married,4,no,yes,yes,Los Angeles
13509,50,female,7,married,7,no,yes,no,New York
13510,36,male,3,single,2,no,no,no,Houston
13511,36,female,3,single,2,no,yes,no,Chicago
13512,46,male,3,divorced,7,unknown,yes,yes,Chicago
13513,36,male,2,married,2,no,no,no,New York
13514,36,male,2,married,2,no,unknown,unknown,New York
13515,48,male,5,married,4,no,no,no,Chicago
13516,25,female,4,married,4,no,no,no,Chicago
13517,27,male,4,single,4,no,yes,no,Houston
13518,37,female,5,divorced,7,no,no,no,Houston
13519,34,female,5,single,7,no,yes,yes,New York
13520,55,male,2,married,2,no,no,yes,Houston
13521,33,female,5,married,5,no,yes,no,Phoenix
13522,49,male,3,divorced,7,no,no,no,Los Angeles
13523,36,female,4,married,4,unknown,yes,no,Chicago
13524,36,female,4,married,4,unknown,no,no,New York
13525,36,male,4,married,4,unknown,no,yes,Houston
13526,36,female,4,married,4,unknown,yes,no,Los Angeles
13527,23,male,4,single,4,no,no,no,Phoenix
13528,36,female,4,married,4,unknown,yes,no,Los Angeles
13529,36,female,4,married,4,unknown,yes,no,Houston
13530,36,female,4,married,4,unknown,yes,no,New York
13531,36,male,4,married,4,unknown,no,no,Phoenix
13532,33,female,4,single,3,no,no,no,Houston
13533,31,female,2,married,2,no,yes,no,Phoenix
13534,42,male,4,married,3,unknown,no,no,Phoenix
13535,40,female,4,divorced,4,unknown,yes,no,Chicago
13536,40,male,4,divorced,4,unknown,no,no,Chicago
13537,46,male,3,divorced,7,unknown,yes,no,Los Angeles
13538,56,female,3,married,1,unknown,yes,no,Chicago
13539,34,male,5,married,7,no,no,no,Phoenix
13540,31,female,4,married,4,no,yes,no,Chicago
13541,36,male,4,married,4,no,yes,no,New York
13542,31,female,4,married,4,no,yes,no,Los Angeles
13543,32,female,5,married,5,no,yes,no,Houston
13544,32,female,4,divorced,4,no,no,no,Los Angeles
13545,31,male,3,divorced,2,no,no,no,Houston
13546,35,female,3,single,7,unknown,no,no,Houston
13547,46,female,3,divorced,7,unknown,yes,no,Los Angeles
13548,49,male,4,married,4,no,no,no,New York
13549,25,female,2,single,5,no,yes,no,Chicago
13550,49,female,4,married,4,no,yes,no,Houston
13551,32,female,2,single,4,no,yes,no,New York
13552,35,male,3,single,7,unknown,no,no,Phoenix
13553,33,male,5,married,7,no,yes,no,Houston
13554,34,female,4,divorced,4,no,yes,no,Los Angeles
13555,25,female,5,single,5,no,yes,no,Phoenix
13556,38,female,1,married,2,no,no,no,New York
13557,46,female,3,divorced,7,unknown,yes,no,Houston
13558,39,male,4,married,3,no,no,no,Chicago
13559,38,female,1,married,2,no,no,no,Houston
13560,25,male,5,single,5,no,yes,no,Houston
13561,30,female,3,married,2,unknown,no,no,Houston
13562,23,male,4,single,2,no,no,no,Houston
13563,29,male,12,single,7,no,no,no,Houston
13564,36,male,4,married,1,no,no,no,New York
13565,29,female,3,single,7,no,no,no,New York
13566,29,female,12,single,7,no,yes,no,New York
13567,29,female,12,single,7,no,yes,no,Phoenix
13568,25,female,3,single,2,no,yes,no,Phoenix
13569,25,male,3,single,2,no,no,no,Houston
13570,25,male,3,single,2,no,no,yes,Chicago
13571,54,male,6,married,2,no,yes,no,Los Angeles
13572,59,male,7,married,7,unknown,no,no,Los Angeles
13573,39,female,4,single,1,unknown,no,no,New York
13574,42,female,4,married,1,no,no,no,Los Angeles
13575,32,female,4,married,4,no,no,no,Los Angeles
13576,54,female,8,married,7,unknown,no,no,New York
13577,29,male,3,married,7,no,no,no,New York
13578,37,male,5,married,7,unknown,no,no,Phoenix
13579,41,female,4,married,4,no,yes,no,Phoenix
13580,30,female,9,married,7,no,yes,no,Phoenix
13581,28,female,3,married,2,no,no,no,Houston
13582,38,male,2,divorced,2,no,no,no,Houston
13583,26,male,5,married,5,no,no,no,New York
13584,25,male,5,married,5,no,no,no,Phoenix
13585,32,female,2,married,2,no,no,no,Los Angeles
13586,26,female,5,married,5,no,yes,no,Los Angeles
13587,27,female,5,married,5,no,yes,no,New York
13588,46,female,3,divorced,7,unknown,no,no,Phoenix
13589,46,female,7,married,2,unknown,no,no,New York
13590,46,female,7,married,2,unknown,yes,no,Phoenix
13591,25,female,5,single,5,no,yes,no,Phoenix
13592,31,male,7,single,7,no,yes,yes,New York
13593,46,female,7,married,2,unknown,yes,no,Phoenix
13594,36,female,3,divorced,7,unknown,yes,no,Chicago
13595,36,female,3,divorced,7,unknown,no,no,Los Angeles
13596,43,female,4,single,4,no,yes,no,Chicago
13597,42,male,3,single,7,no,yes,no,Chicago
13598,27,male,5,single,5,no,no,no,Houston
13599,31,female,12,married,2,no,no,no,Los Angeles
13600,51,male,3,married,7,no,yes,no,Phoenix
13601,30,female,4,single,4,no,yes,no,Chicago
13602,58,male,2,married,2,unknown,no,no,New York
13603,33,male,5,single,5,no,no,no,Chicago
13604,32,female,3,single,7,no,yes,no,Phoenix
13605,32,male,3,single,7,no,yes,no,Houston
13606,38,female,4,single,3,no,yes,yes,Los Angeles
13607,32,female,3,single,7,no,no,no,Chicago
13608,32,female,4,married,1,no,yes,no,New York
13609,29,male,5,single,7,no,no,no,Los Angeles
13610,32,male,3,single,7,no,no,no,Houston
13611,32,female,5,single,7,no,yes,no,Los Angeles
13612,30,female,5,single,5,no,yes,no,Phoenix
13613,32,male,5,single,7,no,yes,no,Houston
13614,32,male,5,single,7,no,yes,no,Phoenix
13615,25,male,3,single,2,no,yes,no,Phoenix
13616,25,female,3,single,2,no,yes,no,New York
13617,34,male,12,divorced,3,no,yes,no,Houston
13618,51,male,4,married,1,unknown,yes,no,Chicago
13619,54,male,4,married,4,unknown,yes,no,New York
13620,46,male,3,divorced,7,unknown,yes,no,Phoenix
13621,57,male,7,married,1,unknown,no,yes,Chicago
13622,34,male,5,married,2,no,no,yes,New York
13623,29,male,4,married,4,no,no,no,Los Angeles
13624,32,male,3,single,7,no,no,no,Chicago
13625,45,male,7,married,7,no,no,yes,Los Angeles
13626,34,female,5,married,2,no,yes,no,Chicago
13627,39,female,8,married,1,unknown,no,no,Houston
13628,42,female,4,married,4,no,no,yes,New York
13629,39,female,4,married,3,unknown,no,yes,Houston
13630,51,male,3,married,5,no,yes,no,Los Angeles
13631,51,female,3,married,5,no,no,no,Phoenix
13632,34,female,5,married,2,no,no,no,New York
13633,34,female,5,married,2,no,yes,yes,New York
13634,54,female,4,divorced,1,unknown,yes,yes,Chicago
13635,27,male,4,married,2,no,yes,no,Chicago
13636,54,female,4,divorced,1,unknown,no,no,Phoenix
13637,29,female,3,married,7,unknown,no,yes,New York
13638,54,male,4,divorced,1,unknown,no,no,Los Angeles
13639,40,female,5,married,4,no,yes,no,Phoenix
13640,25,male,5,married,7,no,no,no,Phoenix
13641,26,female,3,married,7,no,yes,no,New York
13642,28,female,3,single,2,no,yes,no,Houston
13643,27,female,5,married,5,no,yes,no,Chicago
13644,31,male,4,single,1,no,yes,no,Los Angeles
13645,29,male,4,single,3,no,no,no,Chicago
13646,31,male,9,married,4,no,no,no,Los Angeles
13647,25,male,4,married,4,no,no,no,Houston
13648,41,male,3,married,6,no,no,no,Houston
13649,25,female,4,single,4,no,no,no,Los Angeles
13650,30,female,4,married,5,no,no,no,Los Angeles
13651,30,female,2,single,2,no,no,no,Phoenix
13652,39,male,3,married,2,no,yes,no,Los Angeles
13653,39,male,9,married,4,no,no,no,New York
13654,39,male,4,married,7,no,no,no,Houston
13655,40,female,6,divorced,1,no,no,no,Chicago
13656,29,female,4,single,4,no,yes,no,New York
13657,39,male,4,married,7,no,yes,no,New York
13658,34,male,2,single,2,no,no,no,Phoenix
13659,31,male,4,single,1,no,yes,no,Houston
13660,38,male,5,single,5,no,yes,no,Chicago
13661,30,male,4,single,4,no,yes,no,New York
13662,30,male,4,single,4,no,yes,no,New York
13663,30,female,4,married,4,no,yes,no,Chicago
13664,30,male,4,single,4,no,yes,yes,Chicago
13665,27,male,3,single,7,no,yes,no,Houston
13666,33,male,9,married,4,unknown,no,no,Houston
13667,27,female,5,married,5,no,no,no,Chicago
13668,33,male,9,married,4,unknown,yes,no,New York
13669,31,female,4,single,1,no,yes,no,Los Angeles
13670,32,female,5,married,3,unknown,yes,no,Chicago
13671,33,male,9,married,4,unknown,no,no,Phoenix
13672,33,male,9,married,4,unknown,yes,no,Houston
13673,31,male,4,single,1,no,yes,yes,Phoenix
13674,33,male,9,married,4,unknown,no,no,Phoenix
13675,33,female,9,married,4,unknown,yes,no,Los Angeles
13676,27,male,5,single,7,no,no,no,Chicago
13677,32,male,2,divorced,2,no,yes,no,Houston
13678,24,male,2,married,2,no,no,no,Houston
13679,41,male,4,single,1,no,yes,no,Chicago
13680,45,female,4,divorced,2,unknown,yes,yes,Los Angeles
13681,24,female,3,single,2,no,yes,no,Houston
13682,45,female,4,divorced,2,unknown,no,no,Houston
13683,30,male,4,married,4,unknown,yes,no,New York
13684,30,male,4,married,4,unknown,no,no,Houston
13685,54,female,4,married,2,no,no,yes,New York
13686,28,female,3,single,2,no,no,no,Phoenix
13687,31,female,5,single,7,no,yes,yes,Phoenix
13688,30,male,11,single,7,no,no,no,Houston
13689,30,male,3,single,4,no,yes,no,Los Angeles
13690,32,female,3,single,2,no,no,no,Phoenix
13691,49,female,1,married,5,no,yes,no,Phoenix
13692,32,male,10,single,5,no,yes,no,Los Angeles
13693,31,female,4,single,4,no,yes,no,Chicago
